ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
103701,"Benjamin Jon ""Ben"" Rutledge",M,27,194,95,Canada,CAN,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxed Eights,Gold
103707,Katrin Rutschow-Stomporowski,F,29,180,79,Germany,GER,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Single Sculls,Gold
103800,Sarah Michelle Ryan,F,27,173,65,Australia,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
104806,Max Salminen,M,23,197,98,Sweden,SWE,2012 Summer,2012,Summer,London,Sailing,Sailing Men's Two Person Keelboat,Gold
105305,Kaitlin Shea Sandeno (-Hogan),F,21,168,54,United States,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
105874,Alessio Sartori,M,23,200,100,Italy,ITA,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Quadruple Sculls,Gold
105974,"William Spencer ""Will"" Satch",M,27,198,100,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,Gold
106100,Martin Sauer,M,29,169,55,Germany,GER,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxed Eights,Gold
106161,Dmitry Ivanovich Sautin,M,26,172,65,Russia,RUS,2000 Summer,2000,Summer,Sydney,Diving,Diving Men's Synchronized Platform,Gold
106423,"Mohamed Karim ""Moe"" Sbihi",M,28,202,110,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours,Gold
106467,Alexander Frederick Yorke Scarlett,M,25,196,98,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,Gold
106906,"Jessicah Lee ""Jess"" Schipper",F,21,170,60,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
106938,"Melanie Rene ""Mel"" Schlanger (-Wright)",F,21,176,65,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
106938,"Melanie Rene ""Mel"" Schlanger (-Wright)",F,25,176,65,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
107024,Lauren Schmetterling,F,28,180,77,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Gold
107069,Lisa Schmidla,F,25,173,76,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Quadruple Sculls,Gold
107131,Richard Schmidt,M,25,191,87,Germany,GER,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxed Eights,Gold
107140,Thomas Schmidt,M,24,172,69,Germany,GER,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Kayak Singles, Slalom",Gold
107185,Allison Rodgers Schmitt,F,22,185,75,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 200 metres Freestyle,Gold
107185,Allison Rodgers Schmitt,F,22,185,75,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
107185,Allison Rodgers Schmitt,F,22,185,75,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
107185,Allison Rodgers Schmitt,F,26,185,75,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
107355,Roland Mark Schoeman,M,24,190,84,South Africa,RSA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
107434,Lauritz Schoof,M,21,195,98,Germany,GER,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Quadruple Sculls,Gold
107434,Lauritz Schoof,M,25,195,98,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Quadruple Sculls,Gold
107436,Joseph Isaac Schooling,M,21,184,74,Singapore,SGP,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Butterfly,Gold
107518,Hinkelien Schreuder,F,24,179,61,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
107703,Karl Schulze,M,24,190,100,Germany,GER,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Quadruple Sculls,Gold
107703,Karl Schulze,M,28,190,100,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Quadruple Sculls,Gold
107750,Simon Schrch,M,25,186,75,Switzerland,SUI,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Coxless Fours,Gold
108000,Giles Lyndon Scott,M,29,197,95,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's One Person Heavyweight Dinghy,Gold
108198,Emily Jane Seebohm,F,20,180,70,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
108313,Melissa Seidemann,F,22,183,104,United States,USA,2012 Summer,2012,Summer,London,Water Polo,Water Polo Women's Water Polo,Gold
108313,Melissa Seidemann,F,26,183,104,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,Gold
109240,Eric Lee Shanteau,M,28,188,80,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
109437,Courtney Amanda Shealy (-Hart),F,22,191,72,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
109437,Courtney Amanda Shealy (-Hart),F,22,191,72,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
109683,Shi Tingmao,F,24,159,52,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Women's Springboard,Gold
109683,Shi Tingmao,F,24,159,52,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Women's Synchronized Springboard,Gold
109693,Ai Shibata,F,22,176,63,Japan,JPN,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 800 metres Freestyle,Gold
109727,"Thomas Allen ""Tom"" Shields",M,25,193,86,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
109900,Alla Anatolyevna Shishkina,F,22,170,54,Russia,RUS,2012 Summer,2012,Summer,London,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
109900,Alla Anatolyevna Shishkina,F,27,170,54,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
109978,Lindsay Shoop,F,26,185,79,United States,USA,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxed Eights,Gold
109988,Anna Vladimirovna Shorina,F,21,161,52,Russia,RUS,2004 Summer,2004,Summer,Athina,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
109988,Anna Vladimirovna Shorina,F,25,161,52,Russia,RUS,2008 Summer,2008,Summer,Beijing,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
110085,Mariya Vladimirovna Shurochkina,F,21,164,48,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
110240,Christoph Sieber,M,29,177,68,Austria,AUT,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Men's Windsurfer,Gold
110398,Alette Hilde Sijbring,F,26,174,68,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Women's Water Polo,Gold
110718,Kerry Simmonds,F,27,183,82,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Gold
111300,Martin Sinkovi,M,26,188,95,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Double Sculls,Gold
111301,Valent Sinkovi,M,28,187,93,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Double Sculls,Gold
111366,Nikolaos Siranidis,M,28,175,75,Greece,GRE,2004 Summer,2004,Summer,Athina,Diving,Diving Men's Synchronized Springboard,Gold
111543,Sarah Frederica Sjstrm,F,22,182,76,Sweden,SWE,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Butterfly,Gold
111956,Tom Slingsby,M,27,186,81,Australia,AUS,2012 Summer,2012,Summer,London,Sailing,Sailing Men's One Person Dinghy,Gold
112169,Miloushka Yasemin Smit,F,23,178,70,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Women's Water Polo,Gold
112220,Clark Smith,M,21,206,90,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
112229,"David ""Dave"" Smith",M,25,183,85,Australia,AUS,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
112309,John Smith,M,22,192,72,South Africa,RSA,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Lightweight Coxless Fours,Gold
112334,Leah Smith,F,21,178,67,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
112475,Olivia Smoliga,F,21,188,72,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
112592,Katelin Snyder (-Guregian),F,28,163,50,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Gold
113169,Rebecca Soni,F,21,173,61,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 200 metres Breaststroke,Gold
113169,Rebecca Soni,F,25,173,61,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 200 metres Breaststroke,Gold
113169,Rebecca Soni,F,25,173,61,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
113850,Luka pik,M,21,196,95,Slovenia,SLO,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Double Sculls,Gold
114367,Heather Mary Stanning,F,27,181,72,Great Britain,GBR,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxless Pairs,Gold
114701,Britta Steffen,F,24,180,60,Germany,GER,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 50 metres Freestyle,Gold
114701,Britta Steffen,F,24,180,60,Germany,GER,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 100 metres Freestyle,Gold
114707,Jessica Marie Steffens,F,25,183,75,United States,USA,2012 Summer,2012,Summer,London,Water Polo,Water Polo Women's Water Polo,Gold
114708,"Margaret Ann ""Maggie"" Steffens",F,23,173,74,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,Gold
114845,dm Steinmetz,M,24,198,104,Hungary,HUN,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Men's Water Polo,Gold
114847,Barnabs Steinmetz,M,24,196,98,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Gold
114847,Barnabs Steinmetz,M,28,196,98,Hungary,HUN,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Men's Water Polo,Gold
115165,Murray Stewart,M,26,186,86,Australia,AUS,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
115488,Botond Storcz,M,25,183,87,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Gold
115488,Botond Storcz,M,25,183,87,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
115488,Botond Storcz,M,29,183,87,Hungary,HUN,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
115554,Belinda Josephine Marion Stowell,F,29,172,68,Australia,AUS,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Women's Two Person Dinghy,Gold
115717,Jrmy Stravius,M,24,190,86,France,FRA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
116310,Sandro Sukno,M,22,200,93,Croatia,CRO,2012 Summer,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,Gold
116368,Joseph Sullivan,M,25,182,82,New Zealand,NZL,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Double Sculls,Gold
116505,Sun Yang,M,20,198,89,China,CHN,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 400 metres Freestyle,Gold
116505,Sun Yang,M,20,198,89,China,CHN,2012 Summer,2012,Summer,London,Swimming,"Swimming Men's 1,500 metres Freestyle",Gold
116505,Sun Yang,M,24,198,89,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Freestyle,Gold
116540,Siren Sundby,F,21,165,54,Norway,NOR,2004 Summer,2004,Summer,Athina,Sailing,Sailing Women's One Person Dinghy,Gold
116663,Viorica Susanu,F,24,186,77,Romania,ROU,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxed Eights,Gold
116663,Viorica Susanu,F,28,186,77,Romania,ROU,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Coxless Pairs,Gold
116663,Viorica Susanu,F,28,186,77,Romania,ROU,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Coxed Eights,Gold
117007,Aleksey Vladimirovich Svirin,M,25,202,103,Russia,RUS,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Quadruple Sculls,Gold
117186,Robert Sycz,M,26,183,75,Poland,POL,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Lightweight Double Sculls,Gold
117322,Gabriella Timea Szab,F,25,170,62,Hungary,HUN,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Gold
117322,Gabriella Timea Szab,F,29,170,62,Hungary,HUN,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Gold
117322,Gabriella Timea Szab,F,29,170,62,Hungary,HUN,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Gold
117444,Zoltn Szcsi,M,22,198,96,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Gold
117444,Zoltn Szcsi,M,26,198,96,Hungary,HUN,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Men's Water Polo,Gold
117452,Bulcs Szkely,M,24,180,82,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Gold
118180,Angela Tama-Alupei,F,28,181,57,Romania,ROU,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Lightweight Double Sculls,Gold
118408,Tang Bin,F,22,182,72,China,CHN,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Quadruple Sculls,Gold
118551,Ashley Tara Tappin (-Doussan),F,25,178,66,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
118551,Ashley Tara Tappin (-Doussan),F,25,178,66,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
118588,Kateryna Mykolavna Tarasenko,F,24,184,74,Ukraine,UKR,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Quadruple Sculls,Gold
118668,Davis Edward Tarwater,M,28,185,85,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
119755,"Nicholas Brewer ""Nick"" Thoman",M,26,185,84,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
119835,Petria Ann Thomas (-Jones),F,28,173,64,Australia,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
119835,Petria Ann Thomas (-Jones),F,28,173,64,Australia,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 100 metres Butterfly,Gold
119835,Petria Ann Thomas (-Jones),F,28,173,64,Australia,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
119918,James Thompson,M,25,182,70,South Africa,RSA,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Lightweight Coxless Fours,Gold
119922,"Jennifer Elisabeth ""Jenny"" Thompson (-Cumpelik)",F,27,177,69,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
119922,"Jennifer Elisabeth ""Jenny"" Thompson (-Cumpelik)",F,27,177,69,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
119922,"Jennifer Elisabeth ""Jenny"" Thompson (-Cumpelik)",F,27,177,69,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
120087,Ian James Thorpe,M,21,196,104,Australia,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 200 metres Freestyle,Gold
120087,Ian James Thorpe,M,21,196,104,Australia,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 400 metres Freestyle,Gold
120212,Tian Liang,M,21,172,60,China,CHN,2000 Summer,2000,Summer,Sydney,Diving,Diving Men's Platform,Gold
120212,Tian Liang,M,24,172,60,China,CHN,2004 Summer,2004,Summer,Athina,Diving,Diving Men's Synchronized Platform,Gold
120369,Anzhelika Igorevna Timanina,F,23,176,58,Russia,RUS,2012 Summer,2012,Summer,London,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
121108,Gelena Dmitriyevna Topilina,F,22,175,56,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
121200,Cristian Isaac Toro Carballo,M,24,188,90,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",Gold
121203,Sofia Toro Prieto-Puga,F,21,159,68,Spain,ESP,2012 Summer,2012,Summer,London,Sailing,Sailing Women's Three Person Keelboat,Gold
121413,Nomi Tth,F,28,180,67,Italy,ITA,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Women's Water Polo,Gold
121635,Lucas Tramr,M,26,183,75,Switzerland,SUI,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Coxless Fours,Gold
121699,"Stephen Patrick ""Steve"" Trapmore",M,25,192,90,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,Gold
121915,"Andrew ""Andy"" Triggs Hodge",M,29,192,97,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxless Fours,Gold
122530,Olaf Karl Tufte,M,28,193,94,Norway,NOR,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Single Sculls,Gold
122556,Blair Tuke,M,27,181,78,New Zealand,NZL,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's Skiff,Gold
122634,Anna Tunnicliffe (-Funk),F,25,168,66,United States,USA,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Women's One Person Dinghy,Gold
122751,Mark David Turnbull,M,26,185,70,Australia,AUS,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Men's Two Person Dinghy,Gold
123816,Attila Sandr Vajda,M,25,177,86,Hungary,HUN,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Gold
124185,Iefke van Belkum,F,22,185,75,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Women's Water Polo,Gold
124331,Marieke van den Ham,F,25,169,80,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Women's Water Polo,Gold
124336,Pieter Cornelis Martijn van den Hoogenband,M,22,193,80,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 100 metres Freestyle,Gold
124336,Pieter Cornelis Martijn van den Hoogenband,M,22,193,80,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Freestyle,Gold
124336,Pieter Cornelis Martijn van den Hoogenband,M,26,193,80,Netherlands,NED,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 100 metres Freestyle,Gold
124348,Cameron van der Burgh,M,24,185,85,South Africa,RSA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 100 metres Breaststroke,Gold
124495,Maarten van der Weijden,M,27,205,92,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 10 kilometres Open Water,Gold
124563,Amy Deloris Van Dyken (-Rouen),F,27,183,74,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
124563,Amy Deloris Van Dyken (-Rouen),F,27,183,74,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
124716,Adam Joseph Van Koeverden,M,22,182,85,Canada,CAN,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",Gold
124869,Dorian Benno Eric van Rijsselberge,M,23,189,75,Netherlands,NED,2012 Summer,2012,Summer,London,Sailing,Sailing Men's Windsurfer,Gold
124869,Dorian Benno Eric van Rijsselberge,M,27,189,75,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's Windsurfer,Gold
124874,Manon van Rooijen,F,26,178,67,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
124886,Sharon van Rouwendaal,F,22,173,65,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 10 kilometres Open Water,Gold
125083,Peter William Vanderkaay,M,20,193,95,United States,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
125083,Peter William Vanderkaay,M,24,193,95,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
125110,Jan Vandrey,M,24,188,88,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Gold
125245,Dniel Rudolf Varga,M,24,201,96,Hungary,HUN,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,Gold
125247,Dnes Andor Varga,M,21,193,96,Hungary,HUN,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,Gold
125267,Tams Varga,M,29,201,105,Hungary,HUN,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Men's Water Polo,Gold
125271,Zsolt Varga,M,28,193,96,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Gold
125317,Attila Vri,M,24,200,93,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Gold
125317,Attila Vri,M,28,200,93,Hungary,HUN,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Men's Water Polo,Gold
125452,Yuliya Olegovna Vasilyeva,F,22,177,60,Russia,RUS,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
125504,Olga Petrovna Vasyukova,F,20,170,56,Russia,RUS,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
125745,"Magdalena Johanna Maria ""Marleen"" Veldhuis",F,29,182,67,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
125841,Erik K. Vendt,M,27,180,75,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
125981,kos Vereckei,M,23,188,88,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
125981,kos Vereckei,M,26,188,88,Hungary,HUN,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
126437,Sbastien Jean Servais Vielledent,M,27,190,85,France,FRA,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Double Sculls,Gold
127216,Dana Whitney Vollmer (-Grant),F,24,185,68,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
127216,Dana Whitney Vollmer (-Grant),F,24,185,68,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 100 metres Butterfly,Gold
127216,Dana Whitney Vollmer (-Grant),F,24,185,68,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
127216,Dana Whitney Vollmer (-Grant),F,28,185,68,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
127239,Bryan Daniel Volpenhein,M,27,191,102,United States,USA,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxed Eights,Gold
127624,Shannon Vreeland,F,20,188,79,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
127814,"Robert Norman ""Rob"" Waddell",M,25,200,103,New Zealand,NZL,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Single Sculls,Gold
127923,Katrin Wagner-Augustin,F,22,179,70,Germany,GER,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Gold
127923,Katrin Wagner-Augustin,F,22,179,70,Germany,GER,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Gold
127923,Katrin Wagner-Augustin,F,26,179,70,Germany,GER,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Gold
128126,Neil Scott Walker,M,24,195,90,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
128126,Neil Scott Walker,M,28,195,90,United States,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
128165,"Kenneth Maxwell ""Ken"" Wallace",M,25,190,90,Australia,AUS,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",Gold
128315,"David ""Dave"" Walters",M,20,191,86,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
128355,Marcus Cooper Walz,M,21,184,82,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Gold
128443,Wang Feng,M,29,170,67,China,CHN,2008 Summer,2008,Summer,Beijing,Diving,Diving Men's Synchronized Springboard,Gold
128801,Jonas Warrer,M,29,181,77,Denmark,DEN,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Mixed Skiff,Gold
